tenure,age,address,income,churn,region_Zone 2,region_Zone 3,marital_Unmarried,ed_Did not complete high school,ed_High school degree,ed_Post-undergraduate degree,ed_Some college,retire_Yes,gender_Male,voice_Yes,internet_Yes,forward_Yes,custcat_E-service,custcat_Plus service,custcat_Total service,predicted_lifetime,predicted_lifetime_capped,CLV,ID
4,25,3,71,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,9.776478391341607,9.776478391341607,463.48671604766184,422
17,35,4,77,0,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,79.06870472593639,79.06870472593639,2723.4112956174727,423
8,24,1,18,1,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,23.82593197861656,23.82593197861656,1055.34299469616,424
49,37,17,50,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,284.65243321985207,120.0,3485.0261015698643,425
56,46,21,33,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,203.0530720733425,120.0,3485.0261015698643,426
62,57,21,94,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,696.8165281788011,120.0,3485.0261015698643,427
42,57,25,209,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,300.2300745770426,120.0,3485.0261015698643,428
13,32,7,31,0,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,50.64388439299639,50.64388439299639,1979.2217192771272,429
69,46,18,66,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,413.8584090345356,120.0,3485.0261015698643,430
45,59,14,51,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,129.00096134457775,120.0,3485.0261015698643,431
66,42,18,118,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,357.1733389987346,120.0,3485.0261015698643,432
15,35,10,25,1,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,19.378798975040528,19.378798975040528,876.8705466085746,433
41,44,1,59,0,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,50.39258514559323,50.39258514559323,1971.6587793350363,434
11,20,1,20,1,True,False,True,False,True,False,False,False,False,True,True,True,False,False,True,13.146485788160096,13.146485788160096,613.0859532043025,435
45,30,0,63,1,False,True,False,False,False,True,False,False,True,True,True,True,False,False,True,28.471531399843546,28.471531399843546,1233.5355298834936,436
52,62,23,36,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,211.81478413620076,120.0,3485.0261015698643,437
42,56,24,72,0,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,132.53266333835268,120.0,3485.0261015698643,438
48,35,11,50,0,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False,67.12732694078059,67.12732694078059,2436.1788044941195,439
4,31,5,39,1,False,True,True,False,True,False,False,False,True,True,True,True,False,False,True,23.395240896288524,23.395240896288524,1038.4018181427223,440
53,64,10,54,0,False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,152.8133016141144,120.0,3485.0261015698643,441
1,59,4,9,0,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,191.35557746935208,120.0,3485.0261015698643,442
19,30,10,33,0,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,43.69108027266481,43.69108027266481,1762.83739025547,443
33,30,11,28,0,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,38.99383248190777,38.99383248190777,1607.943488549945,444
42,36,14,44,0,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,196.90069034156826,120.0,3485.0261015698643,445
60,32,12,34,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,122.20543291097667,120.0,3485.0261015698643,446
57,51,7,68,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,253.48816222906598,120.0,3485.0261015698643,447
64,39,5,37,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,42.00929913371843,42.00929913371843,1708.2100086498058,448
28,20,1,18,0,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,20.562558338277146,20.562558338277146,925.1511508136967,449
29,35,10,55,1,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,159.9047147465312,120.0,3485.0261015698643,450
46,31,12,21,0,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,150.34358778444513,120.0,3485.0261015698643,451
22,41,9,29,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,83.94446479388358,83.94446479388358,2831.224517623779,452
10,56,26,9,0,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,193.10420499956305,120.0,3485.0261015698643,453
50,41,16,138,1,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,202.03284702812076,120.0,3485.0261015698643,454
55,65,34,28,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,656.5690022556907,120.0,3485.0261015698643,455
15,54,7,62,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,79.51327473348067,79.51327473348067,2733.459814103859,456
31,32,13,37,0,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,53.47782609830553,53.47782609830553,2063.2138139484828,457
5,44,5,83,1,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,140.87093438993335,120.0,3485.0261015698643,458
69,63,28,168,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,619.6844080596604,120.0,3485.0261015698643,459
26,27,4,33,1,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,30.256873314463526,30.256873314463526,1299.854984084552,460
10,33,2,66,1,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,19.99044165259594,19.99044165259594,901.8879006556023,461
26,30,9,18,1,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,62.024592869900424,62.024592869900424,2302.642224108468,462
25,30,0,20,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,55.417369145060526,55.417369145060526,2119.347720536548,463
30,23,4,19,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,42.03363285867514,42.03363285867514,1709.0069487137891,464
21,39,7,25,0,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,162.94439737156964,120.0,3485.0261015698643,465
71,46,27,119,0,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,104.27630577288956,104.27630577288956,3228.4512396340856,466
11,48,5,323,1,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,89.89694288266672,89.89694288266672,2955.949071630279,467
24,30,7,45,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,51.38905252197071,51.38905252197071,2001.536959333497,468
65,59,27,197,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,982.0802604601053,120.0,3485.0261015698643,469
16,34,13,56,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,76.98968346202822,76.98968346202822,2675.825110754501,470
37,51,26,24,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,700.8148343629713,120.0,3485.0261015698643,471
5,30,4,25,1,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,65.77164238059493,65.77164238059493,2401.3597953856042,472
3,55,9,26,1,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,106.4332357635002,106.4332357635002,3266.0674088835626,473
5,32,6,33,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,14.62024036549036,14.62024036549036,676.9477866673518,474
60,44,4,150,0,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,131.14297788238963,120.0,3485.0261015698643,475
19,37,4,99,1,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,70.38847434071546,70.38847434071546,2518.0381785455925,476
54,40,19,50,0,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,59.352763824948426,59.352763824948426,2229.9696541329035,477
25,41,3,81,0,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,94.48558450388768,94.48558450388768,3047.1788204630507,478
1,36,6,21,1,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,109.51512181605486,109.51512181605486,3318.4327979448917,479
54,68,7,273,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,57.452305280034786,57.452305280034786,2177.089438706413,480
14,31,9,39,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,58.0844911662291,58.0844911662291,2194.7911069083702,481
14,28,7,17,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,47.74020015071542,47.74020015071542,1890.6704445106213,482
10,45,8,115,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,112.16047363367483,112.16047363367483,3362.1177586300623,483
7,23,3,27,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,21.392327778891655,21.392327778891655,958.6565520564177,484
33,45,24,35,1,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,269.0917673675541,120.0,3485.0261015698643,485
3,23,2,20,0,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,5.563273394621289,5.563273394621289,269.2606478230758,486
56,58,3,92,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,121.41911950125098,120.0,3485.0261015698643,487
54,56,8,207,0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,203.35476108383875,120.0,3485.0261015698643,488
72,55,28,40,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,884.651926016128,120.0,3485.0261015698643,489
18,29,4,40,0,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,27.353234776888222,27.353234776888222,1191.3904443740018,490
25,29,9,55,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,34.49898699656251,34.49898699656251,1452.7892951044607,491
42,62,26,26,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,240.8523323098085,120.0,3485.0261015698643,492
4,37,2,41,0,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,14.80906598196994,14.80906598196994,685.0626457866099,493
12,50,16,203,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,157.80404135807908,120.0,3485.0261015698643,494
53,64,17,380,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,627.8430287290469,120.0,3485.0261015698643,495
13,38,8,104,1,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,53.84456738985506,53.84456738985506,2073.9111955431445,496
18,31,12,24,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,184.2318857672321,120.0,3485.0261015698643,497
67,42,20,81,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,241.72957865747765,120.0,3485.0261015698643,498
6,24,2,17,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,48.404213785652715,48.404213785652715,1911.1465490535686,499
25,46,13,45,0,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,109.65307310693692,109.65307310693692,3320.7394361599945,500
15,39,19,32,1,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,134.25719080685022,120.0,3485.0261015698643,501
32,35,12,57,0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,136.4803339377642,120.0,3485.0261015698643,502
22,39,0,63,1,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,40.81573989471704,40.81573989471704,1668.8826226413382,503
8,22,3,25,0,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,29.525846060501177,29.525846060501177,1272.8421398876892,504
3,31,4,22,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,20.231701335741388,20.231701335741388,911.7140854219647,505
32,54,6,155,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,76.18008353736045,76.18008353736045,2657.0264352410513,506
49,54,24,30,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,459.3238394403247,120.0,3485.0261015698643,507
2,28,7,46,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,84.0763396193093,84.0763396193093,2834.0685144351664,508
39,47,1,68,1,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,57.196752267824955,57.196752267824955,2169.9021029824316,509
42,33,2,67,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,82.62314948769058,82.62314948769058,2802.522220296506,510
28,36,3,69,0,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,59.83204874394376,59.83204874394376,2243.1485989367043,511
41,46,14,47,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,216.62739227397665,120.0,3485.0261015698643,512
67,50,31,83,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,836.7603182125708,120.0,3485.0261015698643,513
38,40,15,34,0,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,80.49961340847878,80.49961340847878,2755.5957343500613,514
18,38,8,45,1,True,False,True,False,True,False,False,False,False,True,True,True,False,False,True,34.425037406102604,34.425037406102604,1450.1782157385362,515
6,42,17,29,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,212.5862682401074,120.0,3485.0261015698643,516
4,36,0,21,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,30.365112575548476,30.365112575548476,1303.8379559196212,517
13,23,3,30,0,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,25.01802955128228,25.01802955128228,1101.85717458886,518
20,35,0,78,1,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,21.88312260979801,21.88312260979801,978.3446263292767,519
34,49,27,61,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,554.542989205866,120.0,3485.0261015698643,520
46,29,4,90,0,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,32.569449792813224,32.569449792813224,1384.0265096665505,521
48,41,21,43,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,250.2724019806085,120.0,3485.0261015698643,522
69,61,12,301,0,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,285.48802501793676,120.0,3485.0261015698643,523
32,34,7,32,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,59.544734156684456,59.544734156684456,2235.2558279822974,524
29,29,9,41,0,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,96.23130260992546,96.23130260992546,3080.8073303883334,525
55,52,22,127,0,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,246.40163224490414,120.0,3485.0261015698643,526
72,60,36,271,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,1222.4864161257453,120.0,3485.0261015698643,527
29,26,1,32,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,13.795853567915856,13.795853567915856,641.3402861088657,528
50,25,1,36,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,57.29014101125712,57.29014101125712,2172.530746804956,529
35,50,11,293,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,127.38759645814363,120.0,3485.0261015698643,530
11,63,9,41,1,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,52.06404575935542,52.06404575935542,2021.6083752559914,531
9,29,9,39,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,34.49898699656251,34.49898699656251,1452.7892951044607,532
51,48,27,58,1,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,341.72327540061804,120.0,3485.0261015698643,533
33,34,2,28,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,57.8529618812087,57.8529618812087,2188.321036340202,534
25,20,0,15,0,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,38.34546680910475,38.34546680910475,1585.9890526770753,535
31,34,9,105,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,94.4066125359205,94.4066125359205,3045.6436959604316,536
67,40,10,80,0,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,63.142919497379474,63.142919497379474,2332.4912820450622,537
55,45,8,36,0,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,85.31720946868252,85.31720946868252,2860.646991700637,538
19,50,7,112,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,118.91353280205473,118.91353280205473,3468.5593125539867,539
39,34,11,55,0,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,52.84011189099903,52.84011189099903,2044.5192830437886,540
52,35,8,40,0,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,92.33625111772379,92.33625111772379,3004.964860299759,541
55,37,15,23,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,213.22524490182133,120.0,3485.0261015698643,542
25,62,27,28,1,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,435.6256500603696,120.0,3485.0261015698643,543
33,58,12,21,0,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,114.13093314271003,114.13093314271003,3393.918490928296,544
48,35,5,63,1,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,82.52828495010179,82.52828495010179,2800.4469680312827,545
48,31,12,52,0,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,49.38355625559769,49.38355625559769,1941.100566593424,546
49,57,3,189,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,74.82150170475475,74.82150170475475,2625.1382730957207,547
54,32,0,50,1,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,93.30389002096372,93.30389002096372,3024.0815329937013,548
45,32,9,23,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,60.26336478752675,60.26336478752675,2254.9549280707515,549
4,37,1,33,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,22.192025549872646,22.192025549872646,990.6869560361631,550
49,27,3,29,1,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,29.354780775219727,29.354780775219727,1266.4925326011617,551
23,35,2,96,1,True,False,True,False,False,False,True,False,True,True,True,True,False,False,True,23.839968916808505,23.839968916808505,1055.8939150611707,552
31,44,23,80,1,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,131.38691318151365,120.0,3485.0261015698643,553
55,44,2,68,0,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,158.13004416689128,120.0,3485.0261015698643,554
9,28,7,30,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,30.522265395205867,30.522265395205867,1309.6132112314706,555
55,57,25,34,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300.2300745770426,120.0,3485.0261015698643,556
34,30,3,35,0,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,39.64129662823883,39.64129662823883,1629.7265094592776,557
10,23,4,36,0,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,50.82605171469813,50.82605171469813,1984.6922983230986,558
62,76,20,35,0,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,870.1143473963411,120.0,3485.0261015698643,559
51,36,13,62,0,True,False,True,False,False,False,True,False,True,True,True,True,False,False,True,39.6167663038739,39.6167663038739,1628.903776377984,560
65,48,28,94,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,437.07165596528546,120.0,3485.0261015698643,561
53,33,1,60,0,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True,49.176534477829286,49.176534477829286,1934.7929376075078,562
23,35,4,118,1,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,9.428552951075229,9.428552951075229,447.75421140073763,563
1,30,3,135,1,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,11.944653364182535,11.944653364182535,560.3095322907081,564
66,55,20,80,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,327.67212993503034,120.0,3485.0261015698643,565
8,27,0,21,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,41.03712190972679,41.03712190972679,1676.212412843401,566
18,28,3,22,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,40.224573981321655,40.224573981321655,1649.230258945468,567
36,32,3,63,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,56.096713567382935,56.096713567382935,2138.754405238347,568
13,40,16,142,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,69.810182730425,69.810182730425,2503.7153228567286,569
4,44,15,32,1,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,47.88439642414606,47.88439642414606,1895.1285135259166,570
20,32,10,19,0,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,48.40133234120566,48.40133234120566,1911.057986260997,571
66,39,12,60,0,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,66.30218819383214,66.30218819383214,2415.0421463854923,572
67,47,7,97,0,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,218.76857235116157,120.0,3485.0261015698643,573
11,24,0,31,1,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,22.827150492422227,22.827150492422227,1015.9447300743041,574
6,26,7,30,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,12.234707278903572,12.234707278903572,573.104593867172,575
13,23,4,31,0,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,9.479692831335132,9.479692831335132,450.0700721310408,576
2,29,3,44,1,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,31.204140620530158,31.204140620530158,1334.5673067975843,577
4,40,12,38,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,58.82013169246179,58.82013169246179,2215.249892720218,578
34,63,10,23,0,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,147.28820567822802,120.0,3485.0261015698643,579
13,34,6,37,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,129.85997029169104,120.0,3485.0261015698643,580
37,40,14,26,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,279.57599320531943,120.0,3485.0261015698643,581
45,30,8,38,0,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,122.09529827923869,120.0,3485.0261015698643,582
71,70,30,153,0,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,873.6133717349568,120.0,3485.0261015698643,583
35,40,5,49,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,43.585157885234516,43.585157885234516,1759.4237426754755,584
44,41,21,51,0,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,38.7138295904287,38.7138295904287,1598.4796296712477,585
44,45,19,88,0,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,339.76364288110386,120.0,3485.0261015698643,586
26,41,20,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,134.45353213815048,120.0,3485.0261015698643,587
42,46,9,31,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,100.91552924520883,100.91552924520883,3168.207476961937,588
41,47,6,90,1,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,39.730112691889815,39.730112691889815,1632.7036702968005,589
31,24,3,14,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,34.71512257592277,34.71512257592277,1460.4098019022288,590
62,63,43,341,1,False,True,True,False,True,False,False,False,True,True,True,False,False,True,False,319.75257943502345,120.0,3485.0261015698643,591
12,23,2,24,0,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,23.969275414012458,23.969275414012458,1060.9653060600892,592
45,49,27,81,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,554.542989205866,120.0,3485.0261015698643,593
47,34,4,63,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52.365924344141995,52.365924344141995,2030.541420363474,594
23,22,1,27,0,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,67.38544038255718,67.38544038255718,2442.755054179085,595
39,34,4,20,0,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,25.032768808273822,25.032768808273822,1102.428836179653,596
19,26,2,48,0,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,32.77758148335658,32.77758148335658,1391.5073664643617,597
13,54,12,121,0,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,224.2129806079645,120.0,3485.0261015698643,598
5,33,6,39,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,96.8370471214247,96.8370471214247,3092.3402009720203,599
11,19,0,21,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,16.23643609407633,16.23643609407633,745.9137082506101,600
4,32,2,53,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,28.549501966361287,28.549501966361287,1236.456543806954,601
17,42,8,58,1,False,True,True,True,False,False,False,False,True,True,True,False,True,False,False,40.39244674179731,40.39244674179731,1654.8226775055657,602
7,27,3,39,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,24.787389688536532,24.787389688536532,1092.9008860691263,603
19,65,3,108,0,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,228.66624219961366,120.0,3485.0261015698643,604
32,34,0,38,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,123.07391428555968,120.0,3485.0261015698643,605
53,51,31,245,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,555.0432082049579,120.0,3485.0261015698643,606
51,38,19,51,0,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,105.6001367863918,105.6001367863918,3251.6340423057272,607
35,34,7,78,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,38.06938749899789,38.06938749899789,1576.597596217138,608
3,31,4,23,1,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,81.25191454855677,81.25191454855677,2772.3338226139867,609
22,48,7,88,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,27.507030489531715,27.507030489531715,1197.2143716197913,610
17,21,0,25,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,62.226401645852924,62.226401645852924,2308.053256727182,611
68,39,20,73,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,222.7554770365684,120.0,3485.0261015698643,612
27,41,7,62,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,175.39847273897496,120.0,3485.0261015698643,613
68,52,8,456,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,274.5042456542091,120.0,3485.0261015698643,614
56,42,10,24,0,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,206.92529438084367,120.0,3485.0261015698643,615
11,32,8,23,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,15.927620663858102,15.927620663858102,732.821580544139,616
5,47,7,46,1,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,61.44511019237122,61.44511019237122,2287.0442133089164,617
16,50,5,263,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,143.3839805810529,120.0,3485.0261015698643,618
59,30,2,34,0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,46.5403391028289,46.5403391028289,1853.3256275997385,619
60,64,14,33,0,False,False,True,False,True,False,False,True,True,True,False,True,False,False,True,268.7344082184254,120.0,3485.0261015698643,620
55,47,11,37,0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,166.0008239871744,120.0,3485.0261015698643,621
18,56,22,296,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,162.70426926546577,120.0,3485.0261015698643,622
16,22,0,26,1,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,50.58017081863558,50.58017081863558,1977.3060258295068,623
35,57,32,47,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,487.6573548214431,120.0,3485.0261015698643,624
31,23,1,31,1,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,22.964484980526183,22.964484980526183,1021.3853174090742,625
20,49,5,264,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,94.9608913576448,94.9608913576448,3056.3928052378365,626
16,27,5,41,1,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,20.190857851845212,20.190857851845212,910.0522431003816,627
69,48,27,55,0,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,534.4930119880938,120.0,3485.0261015698643,628
69,66,31,49,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,540.7319799170172,120.0,3485.0261015698643,629
27,24,3,26,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,34.71512257592277,34.71512257592277,1460.4098019022288,630
48,39,20,110,0,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,181.78100645740602,120.0,3485.0261015698643,631
18,52,20,66,0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,86.98822568031287,86.98822568031287,2895.9242720804923,632
24,40,4,39,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,148.67502946518934,120.0,3485.0261015698643,633
